,GSM5824838,GSM5824839,GSM5824847,GSM5824852,GSM5824855,GSM5824858,GSM5824868,GSM5824878,GSM5824885,GSM5824894,GSM5824904,GSM5824932,GSM5824943,GSM5824955,GSM5824967,GSM5824970,GSM5824979,GSM5824984
23623,1.706,2.514,2.876,3.194,3.387,2.369,2.086,3.269,5.204,2.504,1.262,1.985,2.592,1.455,1.798,1.721,4.11,2.897
55870,3.735,4.948,4.243,6.988,3.699,2.733,4.067,5.527,14.39,4.623,1.947,2.888,5.578,2.796,1.53,3.41,5.361,5.291
693140,1.006,2.64,0.8815,3.133,1.847,0,0.5576,0,7.47,0,1.317,1.747,1.758,0,1.176,0.898,4.528,3.698
645682,0.5351,0.7802,0.3126,0.7405,0.2456,0,0.1483,0,2.119,0.4667,0.1167,0.5678,0.7791,0.2058,0.2605,0.796,0.5017,0.8195
645676,1.438,0.6989,1.26,1.078,1.027,0.6349,0.4428,1.921,2.372,1.087,0.366,0.786,1.047,0.5531,0.3734,0.3565,1.438,1.028
101929703,0.671,0.4769,1.286,0.9141,1.309,0.02564,0.6276,0.5378,2.927,0.7023,0.3568,0.7767,0.9893,0.3871,0.3186,0.8984,1.038,0.6937
105371452,0.8049,0.2347,1.41,0.5569,0.7388,0.328,1.487,0.86,1.992,1.123,0.1756,1.242,0.9376,0.2064,0.4703,0.7184,1.207,1.972
55154,2.564,4.882,4.78,4.879,5.261,2.474,2.814,4.513,7.503,2.684,1.909,2.663,4.876,1.973,2.012,3.815,5.345,4.69
55249,25.81,26.94,34.09,40.15,33.42,34.57,38.08,39.2,58.14,35.37,22.64,27.2,39.9,25.69,23.8,37.34,43.04,33.74
106633810,0.6526,0.5709,0,1.355,0,0,1.085,2.092,5.814,0,0.4271,0.3777,2.281,0.502,1.907,2.913,2.203,0.5997
7818,14.71,18.35,22.26,17.82,20.81,12.33,12.1,19.31,32.24,14.34,10.38,13.64,19.4,8.854,6.86,18.04,24.43,19.6
100505728,0.5749,0.6287,1.889,1.79,0.6597,0.2636,0.7966,1.152,4.055,1.203,0.3763,1.081,1.256,1.548,0.2519,1.283,1.132,1.189
100129405,3.42,6.4,6.069,5.706,6.438,2.911,2.807,5.274,8.614,3.444,2.437,3.307,5.182,2.265,2.378,3.98,6.332,4.734
54856,5.253,7.38,6.977,9.555,8.512,5.554,6.293,8.738,19.51,7.193,3.885,5.278,9.997,4.753,3.591,8.68,11,7.59
106633816,0.6482,1.134,0.568,2.018,0,0.3963,0,1.039,7.7,0,0.4243,0,0.5663,0.4987,0.3787,0,0.7293,0
23208,3.951,8.713,9.645,8.029,7.658,8.358,6.152,11.49,21.83,7.79,3.716,3.903,9.263,3.534,3.769,6.856,9.986,6.383
6016,15.76,11.48,10.09,14.75,13.13,5.696,3.916,14.39,33.31,17.86,5.62,10.25,11.14,6.237,3.882,13.62,17.67,13.32
22889,9.329,11.1,10.52,14.25,11.53,8.216,9.31,14.43,22.43,8.774,5.167,8.628,12.34,6.424,5.47,8.851,15.38,10.04
677823,0,0,0,0.7481,1.323,0,0,0,2.141,0,0.4718,0,0.6297,0,0,0,0.8109,1.987
677771,0,0,0,0.7771,0.6873,0,0,0,4.447,0,0.9801,0,2.616,0,1.312,0,1.685,0
107985207,0,0.1753,0,0.104,0.09197,0,0,0.1606,0.1488,0.1049,0,0.05799,0.2626,0,0,0,0,0.09207
339403,0,0.2949,0.3692,0.2624,0.3868,0.05152,0.04671,0.2702,0.5006,1.059,0.1103,0.3414,0.5154,0.06483,0.09849,0,0.5689,0.3872
9181,20.81,22.9,22.09,35.2,26.33,12,16.05,29.88,57.84,27.64,13.07,18.08,29.28,14.73,15.4,32.75,35.36,27.98
102465442,1.509,0,1.322,1.566,4.156,0,2.509,0,2.241,3.159,0.9877,2.62,2.637,0,0.8818,0,0,0
107985209,1.967,1.272,1.611,1.642,1.845,0.9671,1.469,2.878,2.857,1.79,0.8675,0.7919,1.457,0.8551,0.7245,2.061,3.03,2.122
107985210,0.4817,0,0,0.25,0.2211,0,0.1335,0.3861,0.3576,0.2521,0,0.4182,0.6313,0.5559,0.1407,0,0.542,0.2213
107985208,0,0.7867,0.3152,0.56,0.4953,0,0,0,0.5341,0.3765,0.2354,0.3123,0.3143,0.1384,0.1051,0,0.2024,0.1653
6746,174,150.7,144.8,136.7,214.1,131.9,86.05,162.4,216.4,130.8,80.85,117.9,147.2,85.9,73.24,139.5,201.4,150.2
105371729,0.1114,0.04873,0.1464,0.1156,0.1534,0.3065,0.03087,0.08928,0.08271,0,0.1458,0.06447,0.04866,0.0857,0,0.1989,0.2507,0.2047
56893,3.998,7.608,7.313,8.429,7.111,8.036,7.576,10.09,14.21,4.708,3.549,4.44,8.58,4.075,4.249,5.264,10.09,6.545
28956,26.44,17.82,20.85,20.98,30.41,15.69,6.034,32.41,32.79,25.4,12.93,19.98,26.09,9.811,11.45,27.63,30.27,34.45
57111,0.08781,0.07681,0.2308,0.1823,0.7254,0.2147,0.04866,1.407,0.7823,0,0.05747,0.1016,0.07671,0,0.0513,0,0.8891,0.08069
92312,0.02931,0.02564,0,0.04563,0,0,0.05685,0,0.04352,0,0,0.02544,0.0128,0,0,0,0.04946,0.02693
4000,1.142,2.549,6.596,4.499,1.626,4.502,2.403,4.446,7.441,4.659,2.898,2.253,4.296,2.887,2.356,2.892,3.881,5.312
64218,53.43,40.55,33.93,70.47,51.98,18.01,29.1,48.33,132.6,70.74,23.71,49.25,50.85,27.53,39.9,94.1,73.59,64.66
9673,21.96,11.97,9.297,21.68,17.44,10.38,9.781,16.61,32.93,19.12,7.658,15.14,14.77,9.527,9.289,23.78,24.15,16.75
100527963,8.781,9.454,9.384,10.11,11.6,2.713,3.743,9.279,16.33,7.372,4.294,7.371,8.682,4.379,4.736,9.388,14.65,9.576
11243,18,17.05,16.46,21.12,23.35,13.68,12.28,20.32,29.87,13.52,8.965,15.49,18.6,9.754,10.34,23.61,25.98,16.9
632,1.718,2.338,1.84,2.575,2.628,0.2334,2.222,2.142,3.685,1.598,0.7496,1.657,3.002,1.175,1.227,3.237,3.006,1.93
79957,2.065,1.024,1.93,4.751,1.58,0.6944,1.812,2.814,6.798,1.621,0.6984,1.574,5.503,1.033,2.373,7.527,6.041,4.239
23381,14.87,19.74,17.54,32.43,20.38,11.31,14.36,27.58,47.98,15.53,9.608,12.74,29.47,9.126,14.17,34.69,35.66,30.67
84283,3.976,3.917,3.263,4.213,6.185,1.407,2.482,5.567,6.152,2.716,2.191,2.616,6.727,2.479,2.201,5.864,5.744,4.615
112770,6.585,9.643,8.488,14.61,9.549,8.723,11.8,18.51,23.45,9.14,4.185,6.076,22.47,3.157,9.173,10.44,17.45,25.08
391104,0,0,0,0.3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,18.9,30.47,32.44,30.01,33.35,18.02,19.69,35.68,57.08,18.67,14.41,17.11,38.43,16.16,11.63,23.92,45.16,32.94
128229,0.6069,0.5309,0.8356,0.5399,0.6367,0.477,0,0.8338,0.515,0.1815,0.227,0.3513,0.606,0.2001,0.152,0,0.4877,0.1593
57127,0.02481,0,0,0,0,0,0,0,0,0,0,0.01436,0,0,0,0,0,0
10485,0.1204,0.2317,0.09493,0.1249,0.1768,0.05152,0.1068,0.1158,0.1251,0.0756,0.08667,0.09058,0.1262,0.07409,0.01407,0,0.09481,0.1549
407046,0,0,0,0,0,0,0,0,0,0,0,0,0.9481,0,0,0,0,0
4209,8.84,12.15,10.14,18.88,13.79,9.495,10.86,16.51,32.44,11.92,6.662,8.44,12.74,7.238,8.036,15,17.31,11.13
128239,0,0.08797,0.02518,0.02982,0.03956,0,0,0.06908,0.08533,0.09022,0.01881,0.1497,0.08786,0.01105,0.03358,0,0.08081,0.1584
164118,0.9173,2.045,0.726,1.566,1.956,0.1447,1.46,1.85,1.977,0.2478,0.8909,1.284,2.016,1.07,0.6224,0.5811,1.931,1.55
128240,3.075,5.002,5.309,3.972,5.06,3.885,3.156,5.988,6.765,2.956,2.594,2.399,5.513,1.998,2.449,2.216,5.741,4.584
54865,1.927,4.117,4.555,2.791,2.715,2.329,1.987,3.951,5.058,2.111,1.437,2.023,4.542,1.827,1.702,1.72,4.286,5.437
60484,0,0,0,0,0,0,0,0,0,0.06055,0,0,0,0,0,0,0,0
101928177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371453,0,0.01785,0.01788,0.04235,0.009364,0,0.005654,0,0,0.03203,0,0,0.01782,0,0.02384,0,0.03443,0.0375
63827,0,0.04096,0,0,0,0,0,0,0,0.0245,0,0,0.02045,0,0.02736,0,0.02634,0.06453
10763,0,0,0,0,0,0.0106,0,0,0.02576,0.01816,0,0.01004,0.03031,0.01334,0,0,0,0
1382,0.7141,0.859,0.9386,1.019,1.557,0.5457,0.4947,1.288,2.121,0.9343,1.461,1.447,1.638,0.9614,0.7824,5.02,1.506,1.066
81875,11.03,12.34,10.6,14.89,15.42,11.76,10.26,13.5,24.94,11.92,7.115,9.217,13.37,6.564,6.637,12.37,17.03,14.31
51093,4.249,5.651,5.388,8.318,5.295,2.64,3.236,8.25,11.18,3.796,2.623,5.218,6.247,2.631,2.725,6.167,9.172,7.111
79590,8.465,11.3,10.77,6.936,10.55,8.007,5.531,12.28,13.1,7.181,4.549,7.993,10.98,3.907,4.321,7.555,11.43,11.79
3068,38.86,39.12,53.04,49.96,46.07,42.39,28.03,50.06,61.2,51.68,30.94,32.1,45.8,26.46,28.63,35.51,55.2,54.1
5546,15.49,19.03,20.46,24.66,25.72,18.83,16.19,29.46,36.98,16.56,11.21,13.15,22.63,11.03,12.78,24.55,31.36,18.73
9047,12.05,22.36,12.39,13.75,18.31,25.96,15.68,25.88,43.06,10.13,9.314,9.889,19.64,6.829,13.97,13.94,31.82,9.962
4914,0.1014,0.2662,0.08886,0.5614,0.5586,0,0.1312,0.596,1.004,0.2123,0.3319,0.2544,0.3544,0.3121,0.3556,0,0.3803,0.2175
3645,0.01857,0.01625,0.01627,0.05783,0,0,0.03088,0,0.08274,0.05832,0,0.01075,0.03245,0,0.01085,0,0.06269,0.01707
375033,0.6735,0.7201,1.757,1.15,0.9068,0.9882,0.7798,0.7677,1.8,1.018,0.6172,0.719,1.164,0.6678,0.6384,1.069,0.8756,1.279
149499,0,0,0,0,0,0,0,0,0,0,0.01971,0,0,0,0.0176,0,0,0
9826,5.802,4.317,7.057,13.18,5.28,3.711,5.746,10.5,24.53,11.82,4.685,8.337,10.26,5.483,5.283,11.42,14.58,14.49
768220,0.8472,0,5.196,0,0,7.251,0,0,2.516,0.8868,0,0.4903,0.7402,0,0,0,0,0.7786
102724222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440695,0.09692,0.1696,0.1698,0.2012,0.1779,0,0.2149,0.3884,0.5037,0.1014,0.09516,0.02805,0.2964,0.07456,0.1699,0.3461,0.3271,0.2672
2117,2.729,4.511,5.443,5.508,4.747,2.664,3.451,6.162,11.82,4.75,1.865,2.042,5.177,2.401,1.603,3.445,4.783,4.531
360155,0.3116,0.5451,0.546,0.6467,0.286,1.143,0,1.498,0,1.631,0.4078,1.443,1.361,0,0,0,0.3505,0
107985211,0.1108,0.08079,0.1942,0.1725,0,0.1016,0.1126,0.1776,0.2743,0.07733,0.1693,0.06414,0.03227,0.04263,0.04317,0.2308,0.3117,0.08487
105371456,0,0.1272,0,0,0,0,0.1612,0,0,0,0,0,0.1271,0,0,0.3895,0.3273,0
105371455,0.1725,0.8754,0.7559,0.3581,0.4118,0.1266,0.5355,0.2765,0.3587,0.6501,0.926,0.4394,0.5728,1.593,0.3428,0.0924,0.07764,0.7928
101928202,0.02103,0.09198,0.01843,0.02182,0,0,0,0.03371,0.03123,0,0.08258,0.02434,0.01837,0.01618,0,0,0.04732,0
83416,1.747,2.683,1.562,3.183,1.211,0.6213,1.818,1.543,1.668,1.418,1.015,1.527,1.324,1.399,0.6251,1.114,2.006,1.737
83417,0.02787,0,0,0,0,0,0,0,0.08276,0,0,0.03226,0,0,0,0,0,0
105371457,0,0.08308,0,0,0,0,0,0,0,0,0.06216,0,0,0,0,0,0,0
115352,7.332,12.79,12,15.7,10.59,7.841,13.33,18.1,25.64,4.609,4.666,6.254,12.69,6.106,5.558,7.193,19.59,9.15
79368,2.806,5.045,2.677,5.889,3.835,1.315,3.611,7.246,5.694,1.338,1.143,2.977,3.486,2.254,0.6558,2.198,8.418,3.094
115350,4.59,8.319,4.477,8.62,4.574,1.093,6.423,11.38,11.62,3.252,2.872,4.249,5.162,2.682,0.9558,2.501,10.84,5.08
922,0,0.03021,0,0.07168,0.0317,0,0,0,0.05128,0.1446,0,0,0,0,0,0,0,0.2856
105371458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55243,0,0,0,0,0,0,0,0.01968,0,0,0,0,0,0,0,0,0,0
100505785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646268,0,0,0,0,0.1062,0,0,0,0,0,0,0,0,0,0,0,0,0
105371460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,5.719,3.87,9.165,9.182,5.519,3.242,1.937,9.362,12.81,10.54,2.623,4.569,9.181,2.256,4.098,7.221,8.799,7.95
909,0.9881,0.7347,0.6493,0.9742,0.4082,0.7852,0.9857,1.505,1.32,0.362,0.582,0.8578,0.9495,0.228,0.4041,0.2646,1.334,0.8172
910,0.04152,0.07263,0.05456,0.02154,0,0,0,0.09981,0.1233,0,0.02717,0.07208,0,0,0.03639,0,0.1401,0.05723
911,1.442,2.182,3.62,3.277,2.791,1.62,2.095,4.935,4.572,1.673,1.786,1.872,2.758,1.949,1.207,1.218,5.087,1.612
913,0.2512,0.2512,0.7548,0.596,0.2636,0.1316,0.2785,0.4602,0.6928,0.1878,0.02349,0.2908,0.3763,0.02761,0.1887,0.4485,0.2423,0.1319
128360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391107,0,0,0,0,0,0,0,0,0,0,0,0,0.08986,0,0,0,0,0
107985212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6708,0.0581,0.07116,0.112,0.1085,0.05333,0.05683,0.1224,0.0745,0.08627,0.2311,0.213,0.1681,0.3147,0.2503,0.09505,0,0.03922,0.2883
81448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391114,0,0,0,0.1057,0,0,0.2823,0,0,0.5332,0,0,0.178,0.1567,0,0,0.3439,0.09363
128372,0.9903,0.5658,0.1417,1.238,0.4452,0,0.5489,0.2591,3.631,0.9942,0.3042,0.6784,0.6533,0.1244,0.2598,1.046,1.205,0.52
128371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81442,0.2025,0,0,0,0,0,0,0,0,0.2119,0,0.0586,0,0,0,0,0.1139,0.1861
4332,1310,695.3,612.9,1014,1006,382.6,274.3,900.9,2031,1479,396.2,671.9,618.3,353.4,345.7,1086,1526,671.2
149628,4.297,7.256,6.013,5.565,6.836,7.186,4.909,7.18,11.57,3.729,2.482,2.719,6.176,1.904,2.223,3.293,8.159,3.264
3428,79.31,52.13,65.5,62.95,67.07,52.72,39.33,63.67,208.7,132.3,30.43,76.61,78.96,35.77,24.01,65.36,93.18,104.1
107181291,0,0.2471,0,0.2931,1.296,0,0,0,0.4193,0,0,0,0,0,0.165,2.017,0,0.2595
105371461,11.77,4.733,4.183,3.303,7.157,5.155,1.323,3.826,15.12,9.326,1.979,15.01,10.56,2.938,2.603,5.397,12.53,18.86
9447,13.3,3.173,2.075,2.824,3.145,1.047,0.6841,2.342,10.44,7.409,1.913,10.72,7.593,1.899,0.6918,3.148,5.442,12.22
100189166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57863,0,0,0,0.02499,0.04421,0,0,0,0,0,0,0,0,0.01852,0.01407,0,0,0
100131825,0,0,0,0.03043,0.05383,0,0,0,0,0,0,0,0,0.02256,0.01713,0,0,0
2532,1.454,1.201,1.132,0.7543,0.593,1.629,0.8056,0.2589,0.2398,2.451,0.8986,0.7478,1.058,0.994,1.038,0.865,0.2726,1.113
2205,3.544,8.939,27.22,14.03,5.447,20.55,2.832,13.74,34.75,14.49,25.84,7.918,4.896,13.38,4.045,3.163,16.41,1.893
441911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928264,0.04617,0,0,0,0,0,0,0,0,0,0,0,0,0.03552,0,0,0,0
54935,15.27,13.15,14.87,12.45,24.03,10.3,7.926,10.49,16.73,10.15,7.376,11.85,13.13,6.339,9.842,12.55,15.41,15.7
105371464,1.003,2.398,1.464,1.92,1.268,0.8174,1.062,2.322,6.254,1.679,0.5397,0.6965,1.966,0.4114,0.599,0.6166,3.385,0.7782
343413,19.74,39.68,36.49,21.8,35.87,54.63,28.37,42.21,66.74,25.11,5.854,8.916,33.98,7.402,14.12,14.72,47.72,13.62
107985217,0.5698,1.265,0.8449,0.7051,1.147,1.286,0.826,0.9836,2.148,0.4817,0.1721,0.2283,1.149,0.2023,0.5506,0.1761,1.479,0.8056
56833,2.457,1.919,2.076,2.345,2.557,3.406,1.653,2.25,4.169,1.538,1.062,2.755,2.99,0.7762,1.089,1.488,2.024,6.511
284677,1.075,0.7957,1.159,1.03,1.177,1.314,0.6875,1.458,1.903,0.6491,0.433,1.125,1.264,0.3817,0.4348,0.8488,0.9303,2.622
391123,0.2656,0.1394,0.0931,0.2757,0.2438,0.1624,0.1767,0.4258,1.262,0.4448,0.2782,0.369,0.6034,0.3678,0.1862,0.09484,0.8966,0.09764
107985216,0.6143,0.4322,0.1989,0.8315,0.6619,0.3265,0.4589,0.1712,1.21,0.5591,0.4108,0.4482,0.6416,0.4314,0.3121,0.7509,0.631,0.4418
25790,0.419,0.9622,0.5507,2.772,1.539,0.9926,0.4064,2.183,4.278,2.248,1.131,0.9701,1.83,1.209,0.4897,0.935,3.359,1.396
100422852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076,0
8407,597.9,496.2,561.6,1088,829,581.8,407.1,959.8,1488,894.2,517.5,562.6,607.7,529.3,536.6,988.2,1188,733.4
57549,0.09289,0.04063,0,0.09641,0.04263,0,0,0,0.03448,0.04861,0,0.1075,0.04058,0.01786,0.02714,0,0.05225,0.04268
89886,0.03379,0.1183,0.08883,0.1052,0.06204,0.02066,0.03746,0.2167,0.2007,0.03537,0,0.03912,0.2362,0.026,0.01975,0.1508,0.07604,0.03106
100505633,0,0,0,0,0,0,0,0,0,0,0,0.04912,0,0,0,0,0,0
93183,1.894,2.017,1.948,3.646,1.99,1.024,1.194,2.508,3.872,1.523,1.401,1.676,2.242,1.098,0.5773,1.409,2.1,2.497
3766,0.1856,0,0,0.2889,0.1022,0,0.06171,0,0.02755,0.01942,0.09716,0.3974,0.04863,0,0.0759,0.1656,0.02088,0.0341
3765,0,0,0.06042,0.02386,0,0,0,0,0,0,0,0,0.02008,0,0.01343,0,0,0
93185,2.882,5.109,5.287,4.597,5.006,3.843,6.035,5.89,7.869,2.429,3,3.112,6.894,2.812,2.339,3.763,6.745,5.794
477,0,0,0,0.05533,0,0,0.0197,0.1424,0,0,0.01163,0.01029,0,0,0,0,0.01999,0
480,0,0,0.08317,0.4433,0,0,0,0.1141,0.141,0.09935,0.03106,0.05494,0,0.1095,0.09706,0.06355,0.08009,0
844,0,0,0.09012,0.3203,0.236,0.06288,0,0.4946,0.07637,0,0.06732,0.0893,0.08986,0,0.03005,0.1377,0.1736,0.09452
729867,0.306,0.4819,0.3218,0.6988,0.4495,0.5238,0.3732,0.7848,0.818,0.5766,0.1602,0.6376,0.6951,0.1883,0.2146,0.5463,0.964,0.7875
8682,14.98,16.09,25.84,25.45,18.21,21.35,16.8,26.88,37.72,17,9.756,15.5,23.55,8.376,11.78,14.09,30.09,29.66
50717,17.13,21.82,22.03,27.58,27.05,12.86,12.95,26.5,42.59,17.13,10.6,16.48,25.49,10.62,10.44,16.49,29.15,20.6
100287049,1.4,2.602,0.6132,2.542,1.446,2.567,0.5819,1.963,4.157,1.831,0.229,0.6076,1.376,0.673,0.6134,1.874,0.9843,0.804
5824,9.003,9.879,10.96,10.96,11.33,9.334,5.646,10.46,17.63,8.321,4.101,5.47,10.67,5.508,3.815,7.778,11.61,10.11
107985219,12.65,12.41,17.13,19.89,15.13,11.72,12.53,22.12,33.58,16.85,8.78,13.09,16.07,5.307,9.854,14.71,21.99,19.37
1314,16.34,23.21,28.63,35.84,25.05,16.49,18.38,30.24,69.04,33.59,12.11,20.08,32.96,15.14,15.06,27.6,37.47,35.19
474338,1.038,1.466,1.399,1.74,1.392,1.074,1.947,3.071,4.267,2.256,0.8882,1.94,1.534,0.3684,0.4198,2.636,2.065,0.9536
23385,30.21,25.06,34.69,42.22,37.42,27.72,31,35.18,82.7,45.17,17.18,29.93,39.33,17.75,18.38,43.87,45.8,46.85
4807,0.4533,0.3304,0.2979,0.5488,0.4508,0.3233,0.4396,0.4238,1.234,0.6326,0.2967,0.5028,0.33,0.08717,0.2428,1.146,0.6374,0.486
105371466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57216,0,0.05571,0.06976,0.04958,0.02923,0.06814,0.05295,0.02552,0.1419,0,0,0,0.04173,0.01225,0.02791,0,0.03583,0.01463
105371467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114836,25.14,42.45,40.94,40.81,44.42,43.16,35.37,51.01,81.68,21.33,15.79,18.19,43.73,18.11,19.41,23.69,56.2,26.43
105371468,0,0.2434,0.0975,0.1155,0.3064,0.102,0,0.1784,0.7435,0.1747,0.03641,0.1288,0.1458,0.1712,0.13,0.8939,0.3756,0.2045
8832,5.061,7.924,6.026,9.3,7.697,3.999,6.411,8.211,17.66,4.731,3.109,3.268,6.954,2.789,2.589,3.038,8.077,5.889
6504,3.294,4.94,4.845,6.032,4.406,2.345,3.573,7.203,8.909,2.881,2.387,3.391,6.064,3.801,1.471,2.541,6.168,3.978
107985220,0,0.1443,0,0.0856,0,0,0.2743,0,0,0.1727,0.05398,0.09547,0.07206,0,0,0,0.1856,0.0758
962,93.15,84.79,87.38,56.75,84.26,42.15,39.61,79.96,120.1,77.84,37.31,69.06,69.54,37.34,21.86,38.74,91.79,96.89
57823,19.62,28.91,23.04,23.1,24.65,19.93,17.13,28.75,56.64,17.31,8.769,21.81,33.89,10.81,10.01,17.84,36.65,69.47
105371470,0.09296,0,0,0.1608,0.1707,0,0.1889,0.04967,0.138,0,0.06084,0,0.05414,0,0,0,0.2789,0
4063,7.249,13.78,11.34,9.676,11.53,9.365,8.793,12.64,16.82,5.488,5.744,6.531,12.43,6.892,3.25,6.715,14.31,7.562
51744,10.43,16.15,15.96,18.73,19.21,11.71,8.98,20.56,35.73,10.63,7.942,10.46,17.56,7.034,7.435,9.931,22.18,10.13
55600,0.4862,0.9215,0.355,0.2523,1.116,0.5944,1.033,0.9091,0.9625,0.424,0.1061,0.0469,0.4955,0.187,0.2367,0.5786,0.4558,0.2978
101928372,0,0,0,0,0,0,0,0,0,0,0.05919,0.02617,0,0,0.02642,0,0,0
142683,0,0.05174,0,0.06138,0.05429,0.2893,0.1967,0,0,0,0.3484,0.06846,0,0.091,0.06912,0.2112,0.1331,0
50848,43.04,30.29,20.32,46.67,39.08,8.413,10.67,32.57,69,30.4,21.11,29.12,29.9,19.62,14.9,45.88,40.45,27.07
100131187,12.42,15.4,11.27,15.5,20.5,7.324,4.591,15.88,18.67,11.46,6.97,10.36,13.96,8.761,7.519,31.42,18.3,11.01
7391,72.64,48.09,50.91,62.44,66.16,29.96,24.15,59.7,107.3,62.05,29.72,53.82,63.82,30.55,31.43,71.86,85.66,72.85
257106,127.7,138.7,132.7,193.1,159.1,71.88,72.58,178.7,295.4,171.4,76.78,120.9,166.1,80.23,86.92,189.7,213.6,161.3
81607,0,0,0.02393,0.0567,0,0,0,0.04378,0,0,0,0,0.02386,0,0.03192,0,0,0.0251
105371471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126823,0.1414,0.06185,0,0,0,0,0.07838,0,0.21,0.07401,0.1851,0.08184,0,0.2176,0.08263,0,0.2386,0.06498
5202,6.459,7.576,7.588,5.637,9.162,4.397,2.847,10.12,11.77,6.453,3.843,6.711,8.335,4.065,3.345,5.241,11.06,10.52
4817,9.029,7.952,7.219,11.14,10.1,5.074,4.061,11.3,17.61,9.069,5.034,8.498,10.86,4.771,5.222,12.35,12.72,11.96
9191,12.43,10.59,10.98,16.54,13.93,9.756,9.893,15.44,24.15,13.33,7.26,10.49,13.17,6.555,7.056,13.01,17.42,14.83
51506,19.54,24.18,25.51,22.58,28.32,14.94,15.69,26.28,31.9,17.23,10.21,16.93,27.95,11.84,11.42,15.95,32.76,26.02
112543491,0.5533,0.2723,0.1515,0.7537,0.2539,0,0.1917,0.05543,0.6162,0.3258,0.09053,0.1801,0.423,0.3724,0.08082,0.463,0.6225,0.4767
27005,7.68,9.218,10.36,12.34,12.72,8.167,6.533,13.97,18.56,8.3,5.307,5.912,14.07,5.248,5.76,10.07,14.87,9.814
5498,2.573,4.523,5.01,4.204,4.789,1.966,2.879,4.506,7.924,2.793,1.871,2.441,4.413,2.016,2.199,3.02,5.548,3.372
8703,15.29,17.69,18.06,21.92,20.13,13.28,12.72,22.15,27.8,20.16,8.477,10.89,18.29,8.767,12.83,16.79,23.76,18.88
9507,0.08134,0.1229,0.06479,0.09209,0.1358,0.05424,0.01639,0.09481,0.2086,0.0387,0.05324,0.06419,0.1098,0.01138,0.04752,0.066,0.08319,0.06116
4720,14.78,14.77,18.86,24.74,20.92,10.3,9.262,20.71,33.05,15.8,7.905,13.94,23.07,9.696,10.07,19.9,26.74,25.2
2207,940.6,309.9,475.2,691,473.4,635.5,497.4,625.8,847.6,769,237.4,661.3,677,170.6,407.9,811.7,770.9,1335
336,1.63,0.1783,0.5356,2.115,0,0,0.4517,0,2.421,1.493,0.9336,0.4717,1.068,0.3135,0.4762,1.455,1.605,1.311
84134,2.887,3.367,3.808,3.547,3.046,1.967,1.306,3.297,4.779,3.855,1.455,3.361,3.333,1.276,1.415,3.613,4.069,3.628
100847090,0,1.112,1.114,1.319,1.167,4.661,2.113,6.111,9.435,3.99,1.664,2.207,2.221,0,0.7425,3.403,1.43,1.168
9970,0.6895,0.8352,0.79,0.7156,0.7303,1.038,0.08819,0.6801,1.339,0.8882,0.3124,1.105,1.066,0.2448,0.3099,0.6628,1.432,1.17
